 
 # along tip axis: rho=0, s=   2.00000000000000     
  7.50   -0.811738E-01    0.3750   -0.162E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.00   -0.831904E-01    0.4000   -0.166E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.50   -0.853955E-01    0.4250   -0.171E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.00   -0.878508E-01    0.4500   -0.176E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.50   -0.907124E-01    0.4750   -0.181E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 10.00   -0.943808E-01    0.5000   -0.189E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 10.50   -0.998967E-01    0.5250   -0.200E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 11.00   -0.110030E+00    0.5500   -0.220E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 11.50   -0.132394E+00    0.5750   -0.265E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 12.00   -0.740167E-01    0.6000   -0.148E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 12.50    0.000000E+00    0.6250    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 12.98    0.000000E+00    0.6492    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   13.0000000000000     
 -0.10   -0.204830E-01   -0.0050   -0.410E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.204856E-01   -0.0025   -0.410E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.577457E-01    0.0000   -0.115E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.615303E-01    0.0250   -0.123E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.616968E-01    0.0500   -0.123E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.619551E-01    0.0750   -0.124E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.623063E-01    0.1000   -0.125E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.627522E-01    0.1250   -0.126E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.632947E-01    0.1500   -0.127E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.639363E-01    0.1750   -0.128E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.646799E-01    0.2000   -0.129E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.655287E-01    0.2250   -0.131E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.664863E-01    0.2500   -0.133E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.675565E-01    0.2750   -0.135E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.687435E-01    0.3000   -0.137E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.700513E-01    0.3250   -0.140E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.714841E-01    0.3500   -0.143E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
